측정 연도,측정 일자,측정 차수,정점명,측정 라인,수심,위도,경도,분류군(영명),분류군(국명),종(영명),종(국명),단위면적당생물량,피도,빈도,상대피도,상대빈도,중요도
2016,2016-12-08,4,추자(청도),B,,,,Rhodophyta,홍조식물문,Acanthopeltis longiramulosa,긴잎새발,10,1,,,,
2016,2016-12-08,4,추자(청도),B,,,,Rhodophyta,홍조식물문,Laurencia pinnata,깃꼴서실,,1,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Melobesioidean algae,무절산호조류,,32,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Melobesioidean algae,무절산호조류,,48,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Melobesioidean algae,무절산호조류,,22,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Melobesioidean algae,무절산호조류,,14,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Melobesioidean algae,무절산호조류,,18,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Melobesioidean algae,무절산호조류,,44,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Melobesioidean algae,무절산호조류,,32,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Melobesioidean algae,무절산호조류,,68,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Melobesioidean algae,무절산호조류,,78,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Melobesioidean algae,무절산호조류,,72,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Melobesioidean algae,무절산호조류,,24,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Melobesioidean algae,무절산호조류,,26,,,,
2016,2016-12-08,4,추자(청도),A,,,,Chlorophyta,녹조식물문,Codium hubbsii,방석청각,35,2,,,,
2016,2016-12-08,4,추자(청도),B,,,,Chlorophyta,녹조식물문,Codium hubbsii,방석청각,,2,,,,
2016,2016-12-08,4,추자(청도),B,,,,Chlorophyta,녹조식물문,Codium hubbsii,방석청각,16,1,,,,
2016,2016-12-08,4,추자(청도),B,,,,Chlorophyta,녹조식물문,Codium hubbsii,방석청각,,1,,,,
2016,2016-12-08,4,추자(청도),B,,,,Chlorophyta,녹조식물문,Codium hubbsii,방석청각,79,4,,,,
2016,2016-12-08,4,추자(청도),A,,,,Ochrophyta,대롱편모조식물문,Sargassum confusum,알쏭이모자반,,5,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Articulated coralline algae,유절산호조류,,16,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Articulated coralline algae,유절산호조류,209,14,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Articulated coralline algae,유절산호조류,,28,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Articulated coralline algae,유절산호조류,606,42,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Articulated coralline algae,유절산호조류,,32,,,,
2016,2016-12-08,4,추자(청도),A,,,,,,Articulated coralline algae,유절산호조류,62,12,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Articulated coralline algae,유절산호조류,,18,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Articulated coralline algae,유절산호조류,,2,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Articulated coralline algae,유절산호조류,58,3,,,,
2016,2016-12-08,4,추자(청도),B,,,,,,Articulated coralline algae,유절산호조류,,3,,,,
2016,2016-12-08,4,추자(청도),A,,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,48,5,,,,
2016,2016-12-08,4,추자(청도),A,,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,,5,,,,
2016,2016-12-08,4,추자(청도),A,,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,109,4,,,,
2016,2016-12-08,4,추자(청도),A,,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,99,5,,,,
2016,2016-12-08,4,추자(청도),B,,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,48,4,,,,
2016,2016-12-20,4,토산,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,,20,,,,
2016,2016-12-20,4,토산,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,363,9,,,,
2016,2016-12-20,4,토산,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,,16,,,,
2016,2016-12-20,4,토산,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,274,20,,,,
2016,2016-12-20,4,토산,A,3,,,,,Melobesioidean algae,무절산호조류,,74,,,,
2016,2016-12-20,4,토산,A,3,,,,,Melobesioidean algae,무절산호조류,,22,,,,
2016,2016-12-20,4,토산,A,6,,,,,Melobesioidean algae,무절산호조류,,6,,,,
2016,2016-12-20,4,토산,A,6,,,,,Melobesioidean algae,무절산호조류,,8,,,,
2016,2016-12-20,4,토산,A,10,,,,,Melobesioidean algae,무절산호조류,,12,,,,
2016,2016-12-20,4,토산,A,10,,,,,Melobesioidean algae,무절산호조류,,4,,,,
2016,2016-12-20,4,토산,A,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,,4,,,,
2016,2016-12-20,4,토산,A,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,62,6,,,,
2016,2016-12-20,4,토산,A,3,,,,,Articulated coralline algae,유절산호조류,,16,,,,
2016,2016-12-20,4,토산,A,3,,,,,Articulated coralline algae,유절산호조류,866,58,,,,
2016,2016-12-20,4,토산,A,6,,,,,Articulated coralline algae,유절산호조류,,62,,,,
2016,2016-12-20,4,토산,A,6,,,,,Articulated coralline algae,유절산호조류,714,48,,,,
2016,2016-12-20,4,토산,A,10,,,,,Articulated coralline algae,유절산호조류,,16,,,,
2016,2016-12-20,4,토산,A,10,,,,,Articulated coralline algae,유절산호조류,258,18,,,,
2016,2016-12-20,4,토산,A,10,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,,2,,,,
2017,,1,차귀,A,10,,,,,Spatoglossum sp.,가시그물바탕말류,64,6,,,,
2017,,1,강정,A,3,,,Ochrophyta,대롱편모조식물문,Dictyopteris prolifera,가시뼈대그물말,126,8,,,,
2017,,3,상모,A,3,,,Ochrophyta,대롱편모조식물문,Dictyopteris prolifera,가시뼈대그물말,162,7,,,,
2017,,1,차귀,A,10,,,Ochrophyta,대롱편모조식물문,Dictyopteris prolifera,가시뼈대그물말,38,8,,,,
2017,,2,차귀,A,3,,,Ochrophyta,대롱편모조식물문,Dictyopteris prolifera,가시뼈대그물말,178,10,,,,
2017,,1,수원,B,10,,,Rhodophyta,홍조식물문,Schizymenia dubyi,갈래잎,178,12,,,,
2017,,2,수원,A,3,,,Rhodophyta,홍조식물문,Schizymenia dubyi,갈래잎,81,6,,,,
2017,,1,남원,B,3,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,138,8,,,,
2017,,1,남원,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,162,8,,,,
2017,,1,남원,B,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,32,2,,,,
2017,,1,남원,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,120,6,,,,
2017,,2,남원,A,3,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,246,8,,,,
2017,,2,남원,B,3,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,58,4,,,,
2017,,2,남원,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,540,20,,,,
2017,,3,남원,B,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,366,11,,,,
2017,,3,남원,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,189,10,,,,
2017,,3,남원,B,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,233,12,,,,
2017,,4,남원,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,30,3,,,,
2017,,4,남원,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,71,5,,,,
2017,,1,태흥,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,90,6,,,,
2017,,1,태흥,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,54,8,,,,
2017,,1,태흥,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,86,8,,,,
2017,,2,태흥,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,94,6,,,,
2017,,2,태흥,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,261,10,,,,
2017,,2,태흥,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,42,3,,,,
2017,,3,태흥,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,144,12,,,,
2017,,3,태흥,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,7,1,,,,
2017,,1,강정,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,188,8,,,,
2017,,2,강정,A,3,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,112,8,,,,
2017,,2,강정,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,240,4,,,,
2017,,3,강정,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,30,2,,,,
2017,,3,강정,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,18,2,,,,
2017,,3,강정,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,58,5,,,,
2017,,4,강정,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,27,2,,,,
2017,,1,토산,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,266,15,,,,
2017,,1,토산,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,154,16,,,,
2017,,2,토산,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,244,9,,,,
2017,,3,두모,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,54,5,,,,
2017,,3,두모,B,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,73,2,,,,
2017,,2,수원,A,3,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,26,1,,,,
2017,,2,수원,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,102,5,,,,
2017,,3,수원,A,3,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,7,1,,,,
2017,,3,수원,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,47,3,,,,
2017,,3,수원,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,44,2,,,,
2017,,4,수원,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,9,1,,,,
2017,,1,신풍,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,120,3,,,,
2017,,1,신풍,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,66,4,,,,
2017,,3,신풍,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,30,2,,,,
2017,,1,차귀,A,3,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,10,1,,,,
2017,,1,차귀,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,48,2,,,,
2017,,2,차귀,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,14,2,,,,
2017,,1,남원,B,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,242,12,,,,
2017,,1,남원,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,650,32,,,,
2017,,1,남원,B,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,234,16,,,,
2017,,1,남원,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,682,28,,,,
2017,,1,남원,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,336,15,,,,
2017,,1,남원,B,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,720,28,,,,
2017,,2,남원,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,404,20,,,,
2017,,2,남원,B,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,254,15,,,,
2017,,2,남원,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,620,18,,,,
2017,,2,남원,B,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,329,22,,,,
2017,,2,남원,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,528,16,,,,
2017,,2,남원,B,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,352,22,,,,
2017,,3,남원,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,77,8,,,,
2017,,3,남원,B,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,235,9,,,,
2017,,3,남원,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,810,26,,,,
2017,,3,남원,B,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,700,16,,,,
2017,,3,남원,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,782,21,,,,
2017,,3,남원,B,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,1330,36,,,,
2017,,4,남원,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,358,13,,,,
2017,,4,남원,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,182,8,,,,
2017,,4,남원,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,205,10,,,,
2017,,1,태흥,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,502,15,,,,
2017,,1,태흥,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,212,15,,,,
2017,,1,태흥,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,1118,28,,,,
2017,,1,태흥,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,160,12,,,,
2017,,1,태흥,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,562,25,,,,
2017,,2,태흥,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,297,16,,,,
2017,,2,태흥,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,825,22,,,,
2017,,2,태흥,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,411,28,,,,
2017,,2,태흥,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,328,16,,,,
2017,,2,태흥,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,367,16,,,,
2017,,2,태흥,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,848,28,,,,
2017,,3,태흥,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,109,5,,,,
2017,,3,태흥,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,396,14,,,,
2017,,3,태흥,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,422,15,,,,
2017,,3,태흥,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,231,15,,,,
2017,,3,태흥,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,627,16,,,,
2017,,4,태흥,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,317,9,,,,
2017,,4,태흥,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,145,7,,,,
2017,,4,태흥,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,226,8,,,,
2017,,1,강정,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,804,24,,,,
2017,,1,강정,B,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,608,24,,,,
2017,,1,강정,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,728,28,,,,
2017,,1,강정,B,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,820,44,,,,
2017,,1,강정,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,378,22,,,,
2017,,1,강정,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,362,46,,,,
2017,,2,강정,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,320,15,,,,
2017,,2,강정,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,637,20,,,,
2017,,2,강정,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,758,32,,,,
2017,,3,강정,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,457,13,,,,
2017,,3,강정,B,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,421,18,,,,
2017,,3,강정,B,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,380,15,,,,
2017,,3,강정,B,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,204,12,,,,
2017,,3,강정,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,487,27,,,,
2017,,3,강정,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,921,16,,,,
2017,,4,강정,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,264,7,,,,
2017,,4,강정,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,961,14,,,,
2017,,4,강정,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,201,20,,,,
2017,,2,토산,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,216,9,,,,
2017,,2,토산,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,216,12,,,,
2017,,2,토산,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,698,24,,,,
2017,,2,토산,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,986,35,,,,
2017,,2,토산,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,238,11,,,,
2017,,3,토산,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,404,20,,,,
2017,,4,토산,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,363,9,,,,
2017,,4,토산,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,274,20,,,,
2017,,1,두모,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,76,16,,,,
2017,,1,두모,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,95,18,,,,
2017,,2,두모,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,501,24,,,,
2017,,2,두모,B,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,456,22,,,,
2017,,3,두모,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,3208,2,,,,
2017,,3,두모,B,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,723,24,,,,
2017,,3,두모,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,204,12,,,,
2017,,3,두모,B,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,57,7,,,,
2017,,3,두모,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,274,13,,,,
2017,,3,두모,B,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,442,20,,,,
2017,,4,두모,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,205,13,,,,
2017,,4,수원,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,74,6,,,,
2017,,1,신풍,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,246,13,,,,
2017,,1,신풍,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,20,4,,,,
2017,,2,신풍,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,16,2,,,,
2017,,3,신풍,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,262,12,,,,
2017,,1,상모,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,254,15,,,,
2017,,1,상모,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,1114,24,,,,
2017,,1,상모,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,288,14,,,,
2017,,1,상모,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,128,10,,,,
2017,,1,상모,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,226,12,,,,
2017,,1,상모,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,202,12,,,,
2017,,2,상모,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,148,11,,,,
2017,,2,상모,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,1298,44,,,,
2017,,2,상모,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,247,16,,,,
2017,,3,상모,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,141,8,,,,
2017,,3,상모,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,521,16,,,,
2017,,3,상모,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,817,18,,,,
2017,,3,상모,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,57,4,,,,
2017,,3,상모,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,688,16,,,,
2017,,1,차귀,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,154,13,,,,
2017,,1,차귀,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,412,20,,,,
2017,,1,차귀,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,564,25,,,,
2017,,1,차귀,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,1106,32,,,,
2017,,1,차귀,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,592,26,,,,
2017,,1,차귀,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,322,22,,,,
2017,,2,차귀,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,14,2,,,,
2017,,2,차귀,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,138,10,,,,
2017,,2,차귀,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,822,26,,,,
2017,,2,차귀,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,405,26,,,,
2017,,2,차귀,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,126,13,,,,
2017,,2,차귀,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,576,26,,,,
2017,,3,차귀,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,99,8,,,,
2017,,3,차귀,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,426,24,,,,
2017,,3,차귀,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,101,8,,,,
